Date,AAPL,ADBE,ADI,AMAT,AMD,AVGO,CRM,CSCO,DOCU,FTNT,HPE,IBM,INTC,LRCX,MDB,MRVL,MSFT,MSI,MU,NET,NVDA,ORCL,PINS,QCOM,RBLX,SHOP,SLAB,SNAP,SNOW,STX,TMUS,TTD,TWLO,TXN,VZ,WDC,ZM
2022-01-18,166.661376953125,513.3400268554688,156.28309631347656,147.65402221679688,131.92999267578125,53.71617889404297,224.09634399414062,54.008094787597656,127.30999755859375,61.694000244140625,15.597548484802246,114.92021179199219,50.78805923461914,66.50226593017578,387.2699890136719,76.5926513671875,293.8693542480469,235.4038543701172,91.01556396484375,93.62999725341797,25.855817794799805,81.64119720458984,31.690000534057617,165.32913208007812,77.20999908447266,105.46600341796875,175.27000427246094,35.70000076293945,287.67999267578125,92.96589660644531,104.1639404296875,71.0,207.24000549316406,164.48306274414062,43.300724029541016,48.37547302246094,157.6999969482422
2022-01-19,163.15731811523438,516.5800170898438,153.05416870117188,138.65098571777344,128.27000427246094,52.43134689331055,224.3045196533203,53.25761032104492,126.98999786376953,61.43199920654297,15.075225830078125,113.74458312988281,49.73074722290039,62.948997497558594,384.5899963378906,75.82349395751953,294.5296325683594,234.2147979736328,88.20288848876953,94.31999969482422,25.02134132385254,79.57034301757812,31.639999389648438,159.42250061035156,76.16000366210938,103.09500122070312,167.39999389648438,35.04999923706055,282.55999755859375,90.23314666748047,102.67323303222656,69.0,203.69000244140625,160.89161682128906,43.357452392578125,46.73076629638672,157.22999572753906
2022-01-20,161.46913146972656,510.8500061035156,148.89601135253906,134.85208129882812,121.88999938964844,50.920616149902344,221.00343322753906,52.51615524291992,124.44000244140625,60.99800109863281,15.012187957763672,113.08758544921875,48.265357971191406,60.69049835205078,389.1199951171875,72.77633666992188,292.849853515625,229.0366668701172,83.37133026123047,93.41000366210938,24.10601043701172,78.94049835205078,31.950000762939453,153.9041290283203,75.38999938964844,102.3949966430664,162.94000244140625,34.9900016784668,279.2699890136719,88.53179931640625,101.38713836669922,67.7300033569336,201.49000549316406,156.51516723632812,43.27641677856445,45.20677185058594,155.80999755859375
2022-01-21,159.40794372558594,499.9100036621094,149.7313995361328,130.8883819580078,118.80999755859375,49.57351303100586,216.73089599609375,51.250274658203125,116.12999725341797,57.72999954223633,14.534895896911621,111.81684875488281,48.265357971191406,59.331092834472656,375.57000732421875,71.5436782836914,287.44134521484375,227.44483947753906,80.29400634765625,88.55000305175781,23.3314266204834,78.4633560180664,29.450000762939453,152.452880859375,68.93000030517578,88.21199798583984,162.3000030517578,32.119998931884766,267.55999755859375,84.20350646972656,99.00981140136719,59.45000076293945,192.05999755859375,158.4913330078125,43.08191680908203,43.6148796081543,147.66000366210938
2022-01-24,158.63255310058594,519.6599731445312,151.5335693359375,134.98773193359375,116.52999877929688,50.349796295166016,221.09266662597656,51.44919967651367,121.83000183105469,58.07400131225586,14.498875617980957,111.35870361328125,48.172603607177734,60.90107345581055,386.45001220703125,71.09004974365234,287.7715759277344,229.66954040527344,81.29364776611328,93.27999877929688,23.329425811767578,78.65421295166016,31.110000610351562,157.2041015625,70.73999786376953,93.8489990234375,165.3000030517578,31.799999237060547,277.5,85.64921569824219,103.91060638427734,65.33000183105469,197.5,160.927734375,42.91982650756836,43.018863677978516,152.9499969482422
2022-01-25,156.82656860351562,502.7200012207031,146.2115020751953,128.88233947753906,111.12999725341797,49.65811538696289,213.51904296875,50.7348747253418,117.80000305175781,54.59000015258789,14.309759140014648,117.65188598632812,47.300785064697266,57.611263275146484,365.4800109863281,66.09037017822266,280.1202087402344,224.4242706298828,79.10818481445312,84.77999877929688,22.28333854675293,77.36587524414062,28.459999084472656,152.93359375,65.29000091552734,89.23899841308594,156.67999267578125,30.65999984741211,263.42999267578125,83.5511703491211,102.9557876586914,62.66999816894531,185.83999633789062,156.9753875732422,42.87120819091797,41.56277084350586,145.88999938964844
2022-01-26,156.7382354736328,500.80999755859375,149.96603393554688,131.39230346679688,110.70999908447266,51.79452896118164,209.16714477539062,50.02960205078125,114.33000183105469,54.22999954223633,14.264730453491211,116.0613021850586,47.94074249267578,58.4378776550293,351.57000732421875,66.72151947021484,288.1016540527344,218.20091247558594,80.3332290649414,80.06999969482422,22.730518341064453,75.95350646972656,26.739999771118164,154.36634826660156,63.02000045776367,86.89199829101562,158.32000732421875,28.6299991607666,253.10000610351562,84.89990234375,101.54302215576172,61.459999084472656,179.11000061035156,160.9187469482422,41.34761428833008,41.17799758911133,140.3300018310547
2022-01-27,156.2769012451172,493.04998779296875,145.10391235351562,126.13004302978516,102.5999984741211,50.41766357421875,210.89205932617188,49.38760757446289,110.69000244140625,53.944000244140625,14.237713813781738,114.55715942382812,44.564762115478516,54.38610076904297,351.510009765625,63.98992919921875,291.140869140625,213.92417907714844,77.14811706542969,80.33999633789062,21.904027938842773,76.13483428955078,26.8799991607666,149.0050811767578,57.060001373291016,81.57599639892578,150.63999938964844,28.299999237060547,244.72000122070312,91.39676666259766,103.30653381347656,60.16999816894531,176.75,157.74240112304688,41.48538589477539,40.61970520019531,136.80999755859375
2022-01-28,167.18154907226562,518.1599731445312,148.89601135253906,128.35899353027344,105.23999786376953,52.07157516479492,220.2004852294922,50.282779693603516,117.29000091552734,56.43199920654297,14.52588939666748,116.26876831054688,44.26796340942383,54.95806884765625,373.04998779296875,65.40009307861328,299.316650390625,217.78855895996094,77.6871337890625,84.18000030517578,22.79839515686035,76.80284881591797,26.84000015258789,154.190673828125,58.18000030517578,87.2229995727539,156.05999755859375,30.420000076293945,253.52000427246094,94.34105682373047,105.85924530029297,63.599998474121094,188.22999572753906,161.03965759277344,42.87120819091797,37.64716339111328,143.80999755859375
2022-01-31,171.54930114746094,534.2999877929688,153.90829467773438,133.9119873046875,114.25,54.468299865722656,230.6092987060547,50.337032318115234,125.7699966430664,59.448001861572266,14.706000328063965,115.46485137939453,45.278907775878906,57.77677917480469,405.1099853515625,70.40962982177734,301.9577331542969,222.41053771972656,80.62723541259766,96.4000015258789,24.4414005279541,77.4517822265625,29.559999465942383,162.46359252929688,65.86000061035156,96.42400360107422,165.19000244140625,32.540000915527344,275.8999938964844,94.45567321777344,105.39156341552734,69.54000091552734,206.1199951171875,163.0380096435547,43.138641357421875,39.03535842895508,154.27999877929688
2022-02-01,171.38247680664062,535.97998046875,155.22238159179688,134.32872009277344,116.77999877929688,55.104190826416016,230.10369873046875,50.065765380859375,127.5,60.43600082397461,15.138267517089844,117.15917205810547,45.39948272705078,57.732704162597656,411.1499938964844,71.41547393798828,299.8020935058594,222.27633666992188,79.8236083984375,102.43000030517578,24.593122482299805,77.3372573852539,30.010000228881836,163.72998046875,67.75,98.41999816894531,165.4199981689453,33.65999984741211,283.760009765625,95.16971588134766,106.73612213134766,71.08999633789062,210.57000732421875,164.67303466796875,43.11432647705078,39.66155242919922,155.67999267578125
2022-02-02,172.58969116210938,533.0900268554688,158.54518127441406,136.41233825683594,122.76000213623047,56.099884033203125,223.05543518066406,50.789127349853516,121.56999969482422,61.97600173950195,15.336385726928711,118.64601135253906,45.91885757446289,59.916770935058594,397.9100036621094,73.05245971679688,304.3656921386719,227.8955841064453,82.82251739501953,99.80000305175781,25.19601821899414,78.73054504394531,27.329999923706055,173.96253967285156,66.16999816894531,88.58799743652344,170.27000427246094,32.06999969482422,268.2799987792969,97.31182098388672,106.76534271240234,70.01000213623047,197.39999389648438,170.62266540527344,43.60057830810547,40.31792449951172,148.11000061035156
2022-02-03,169.7040557861328,510.8299865722656,152.07798767089844,132.29359436035156,120.08000183105469,54.00066375732422,210.9217987060547,49.91204833984375,114.23999786376953,59.400001525878906,15.174288749694824,119.10418701171875,44.778079986572266,57.663169860839844,381.8500061035156,67.67804718017578,292.5099792480469,225.92977905273438,80.3332290649414,96.66000366210938,23.904380798339844,78.19613647460938,24.510000228881836,165.55096435546875,60.66999816894531,80.94400024414062,159.9199981689453,24.5,256.260009765625,95.3548355102539,117.67766571044922,65.83999633789062,180.2100067138672,159.4955291748047,43.59247970581055,39.4503059387207,137.94000244140625
2022-02-04,169.41903686523438,513.5399780273438,151.14869689941406,131.3826446533203,123.5999984741211,54.8661994934082,217.32565307617188,49.86684036254883,118.45999908447266,62.86600112915039,15.165281295776367,118.55957794189453,44.866859436035156,56.71413040161133,403.5400085449219,70.11380004882812,297.06396484375,225.8914031982422,79.54918670654297,103.19000244140625,24.27470588684082,78.3583755493164,27.25,165.89295959472656,63.7400016784668,87.5999984741211,160.05999755859375,38.90999984741211,275.7200012207031,95.83966827392578,117.83356475830078,73.04000091552734,192.0,155.7077178955078,43.2034797668457,39.08816909790039,144.10000610351562
2022-02-07,168.70164489746094,507.1000061035156,150.95159912109375,131.9253387451172,123.66999816894531,54.63098907470703,215.08531188964844,49.88492965698242,118.41000366210938,61.444000244140625,15.246333122253418,118.63739776611328,45.025726318359375,55.95999526977539,407.8299865722656,70.57726287841797,292.2187194824219,226.88868713378906,79.25517272949219,107.0999984741211,24.68295669555664,77.05096435546875,26.459999084472656,161.84429931640625,63.060001373291016,86.68900299072266,155.64999389648438,37.880001068115234,293.19000244140625,96.47438049316406,118.91505432128906,73.56999969482422,195.77999877929688,154.37249755859375,42.952247619628906,39.118343353271484,141.44000244140625
2022-02-08,171.8169708251953,511.30999755859375,153.119873046875,134.4644317626953,128.22999572753906,55.80145263671875,215.5413055419922,50.03864288330078,121.87000274658203,62.97200012207031,15.399425506591797,118.44718933105469,45.61448287963867,56.44186019897461,419.42999267578125,75.4388656616211,295.72393798828125,226.67771911621094,82.44029235839844,109.95999908447266,25.06226348876953,77.09867095947266,26.68000030517578,165.07952880859375,64.43000030517578,87.80000305175781,160.44000244140625,37.560001373291016,293.510009765625,97.62035369873047,122.21796417236328,76.48999786376953,198.47999572753906,156.80682373046875,42.806373596191406,39.510658264160156,142.69000244140625
2022-02-09,173.2419891357422,521.75,157.88816833496094,139.7460479736328,132.85000610351562,56.83525848388672,220.1112518310547,50.89763641357422,128.16000366210938,65.96800231933594,15.579533576965332,119.11280059814453,46.6424674987793,59.49269104003906,441.6700134277344,76.66168212890625,302.1810607910156,228.70103454589844,86.36042022705078,114.80999755859375,26.656354904174805,79.63713836669922,26.799999237060547,170.03402709960938,70.4800033569336,92.49700164794922,163.27000427246094,40.279998779296875,307.94000244140625,98.80159759521484,124.79015350341797,79.94000244140625,202.00999450683594,160.51280212402344,43.357452392578125,41.10255432128906,149.60000610351562
2022-02-10,169.15370178222656,495.0199890136719,151.74948120117188,135.452880859375,125.7699966430664,54.97776412963867,215.7792205810547,49.613670349121094,127.22000122070312,65.0719985961914,15.624566078186035,116.8119125366211,45.66120910644531,58.2615852355957,450.6000061035156,72.81578826904297,293.607177734375,212.74472045898438,89.20250701904297,115.95999908447266,25.776960372924805,78.11026000976562,25.549999237060547,160.90145874023438,69.91999816894531,89.33399963378906,156.39999389648438,40.619998931884766,311.1099853515625,97.03854370117188,121.91592407226562,82.13999938964844,205.91000366210938,155.0173797607422,42.98466491699219,40.808319091796875,145.72000122070312
2022-02-11,165.73367309570312,473.9700012207031,144.45623779296875,128.3977508544922,113.18000030517578,53.309906005859375,206.09410095214844,48.73658752441406,122.4800033569336,62.05400085449219,15.489481925964355,116.0857925415039,44.51173782348633,54.845436096191406,427.1700134277344,67.04692840576172,286.48016357421875,207.12550354003906,87.9676742553711,104.91999816894531,23.905378341674805,76.10619354248047,25.399999618530273,152.1848602294922,66.80999755859375,85.4000015258789,149.6199951171875,39.4900016784668,293.69000244140625,95.83085632324219,121.28263854980469,76.30000305175781,190.8800048828125,149.33114624023438,43.211585998535156,40.536712646484375,141.24000549316406
2022-02-14,165.96957397460938,474.010009765625,144.5313262939453,127.7872085571289,114.2699966430664,53.78963088989258,204.6071014404297,48.08556365966797,120.77999877929688,62.06999969482422,15.19229793548584,113.86363220214844,44.46501541137695,54.675018310546875,429.92999267578125,66.81024932861328,286.4412841796875,205.0254364013672,88.065673828125,105.55999755859375,24.222797393798828,75.3427505493164,24.709999084472656,152.63778686523438,68.31999969482422,84.74500274658203,152.3699951171875,39.619998931884766,291.1300048828125,93.55651092529297,122.28617095947266,76.51000213623047,195.7100067138672,147.57806396484375,43.171058654785156,39.88034439086914,142.08999633789062
2022-02-15,169.81214904785156,479.5,152.09677124023438,135.52073669433594,121.47000122070312,56.03852462768555,212.388916015625,49.071136474609375,125.56999969482422,64.48400115966797,15.65157699584961,113.67990112304688,45.26870346069336,58.158748626708984,445.8299865722656,73.14122009277344,291.75262451171875,213.73236083984375,94.08307647705078,115.3499984741211,26.446739196777344,76.12528228759766,25.8799991607666,159.9124298095703,73.30000305175781,88.94999694824219,160.97000122070312,41.43000030517578,300.0,96.89749145507812,123.76713562011719,80.5199966430664,199.3699951171875,150.93893432617188,43.24399948120117,42.1512451171875,146.89999389648438
2022-02-16,169.5762939453125,477.70001220703125,158.0102081298828,136.6061553955078,117.69000244140625,55.52162170410156,209.90074157714844,49.05305862426758,120.13999938964844,64.0719985961914,15.885717391967773,113.01499938964844,45.072452545166016,57.9285888671875,436.1300048828125,71.09993743896484,291.41204833984375,211.92005920410156,94.14187622070312,111.98999786376953,26.462711334228516,75.57177734375,25.729999542236328,159.54266357421875,53.869998931884766,74.68499755859375,160.41000366210938,40.0099983215332,304.70001220703125,98.59883880615234,124.18607330322266,80.91000366210938,186.99000549316406,152.81919860839844,43.27641677856445,42.543556213378906,138.50999450683594
2022-02-17,165.96957397460938,457.7099914550781,150.58555603027344,132.25485229492188,112.37000274658203,53.82867431640625,198.29244995117188,50.42744445800781,115.0,62.108001708984375,15.52550220489502,109.33184814453125,44.45566177368164,56.864959716796875,409.55999755859375,66.61304473876953,282.87890625,207.03916931152344,91.85840606689453,103.80999755859375,24.462360382080078,72.0790023803711,24.690000534057617,154.18145751953125,54.4900016784668,66.0,152.41000366210938,39.45000076293945,286.2799987792969,98.01702880859375,121.35083770751953,79.41000366210938,170.1300048828125,149.5582275390625,43.42228698730469,42.58882522583008,129.3800048828125
2022-02-18,164.416748046875,442.55999755859375,150.5198516845703,129.23123168945312,113.83000183105469,53.920711517333984,195.1301727294922,51.72949981689453,110.27999877929688,60.970001220703125,15.606553077697754,108.78941345214844,42.091304779052734,55.824832916259766,390.17999267578125,66.40592193603516,280.15447998046875,208.861083984375,88.98690795898438,95.87000274658203,23.598936080932617,71.16287231445312,23.860000610351562,154.95787048339844,49.720001220703125,65.68800354003906,151.16000366210938,38.0099983215332,273.7699890136719,95.76913452148438,120.79547882080078,78.05000305175781,158.3300018310547,151.45669555664062,43.62489318847656,41.89472961425781,126.95999908447266
2022-02-22,161.48814392089844,438.3999938964844,151.00794982910156,126.46422576904297,115.6500015258789,53.68549728393555,193.43502807617188,50.906681060791016,110.98999786376953,59.47999954223633,15.255338668823242,108.41322326660156,41.76421356201172,54.81899642944336,382.42999267578125,65.77482604980469,279.9501647949219,204.325439453125,88.7614974975586,94.7300033569336,23.34739875793457,70.73343658447266,23.920000076293945,153.34030151367188,48.209999084472656,62.61600112915039,150.39999389648438,36.869998931884766,267.7799987792969,94.6319808959961,120.33753967285156,74.80000305175781,161.22999572753906,151.4113006591797,43.68162536621094,40.302833557128906,126.61000061035156
2022-02-23,157.31138610839844,429.45001220703125,146.88734436035156,124.13418579101562,109.76000213623047,52.54478073120117,188.8848876953125,49.224857330322266,106.3499984741211,56.902000427246094,14.967161178588867,106.79472351074219,41.726829528808594,53.1216926574707,354.80999755859375,63.920902252197266,272.7013854980469,199.10891723632812,85.56658172607422,91.33999633789062,22.346220016479492,69.1588363647461,23.389999389648438,149.39332580566406,45.68000030517578,62.6609992980957,146.9199981689453,36.97999954223633,252.6300048828125,92.41053009033203,118.32070922851562,74.12000274658203,157.14999389648438,150.4574737548828,43.28451156616211,39.21642303466797,120.0999984741211
2022-02-24,159.9353485107422,463.82000732421875,150.71678161621094,129.5321807861328,116.61000061035156,53.921634674072266,202.51544189453125,49.48707580566406,113.55999755859375,63.290000915527344,14.633955955505371,106.70723724365234,43.66131591796875,55.12847900390625,375.3599853515625,66.84969329833984,286.6346435546875,208.3720245361328,87.05622863769531,108.37999725341797,23.704744338989258,71.39191436767578,25.34000015258789,155.2721710205078,50.099998474121094,66.39800262451172,153.91000366210938,38.83000183105469,269.8699951171875,90.93839263916016,120.48369598388672,82.81999969482422,165.02000427246094,154.04544067382812,42.61997604370117,39.10325241088867,126.97000122070312
2022-02-25,162.00900268554688,465.5400085449219,152.91448974609375,131.76513671875,121.05999755859375,54.666316986083984,206.2824249267578,50.67158508300781,115.06999969482422,64.99400329589844,14.42683219909668,108.64069366455078,44.58649826049805,56.13922119140625,375.94000244140625,67.79639434814453,289.28118896484375,213.45431518554688,88.30085754394531,109.2699966430664,24.112998962402344,72.8615493774414,26.350000381469727,157.9990234375,50.04999923706055,67.69499969482422,153.75999450683594,39.150001525878906,269.4200134277344,92.47223663330078,122.23745727539062,83.62999725341797,167.17999267578125,155.16270446777344,43.85990905761719,39.9482421875,125.31999969482422
2022-02-28,162.2743377685547,467.67999267578125,151.18838500976562,130.28944396972656,123.33999633789062,54.61332321166992,208.70123291015625,50.42744445800781,118.43000030517578,68.90399932861328,14.336774826049805,107.17967224121094,44.5771598815918,54.978633880615234,381.989990234375,67.38221740722656,290.7212219238281,211.37344360351562,87.08564758300781,116.41999816894531,24.3405818939209,72.49890899658203,26.75,158.9788055419922,51.56999969482422,69.4260025024414,153.7100067138672,39.939998626708984,265.6600036621094,90.93839263916016,120.04524993896484,85.31999969482422,174.8000030517578,154.4088134765625,43.49523162841797,38.431793212890625,132.60000610351562
2022-03-01,160.3874053955078,466.67999267578125,148.03805541992188,125.83318328857422,113.83000183105469,53.00312042236328,207.0754852294922,49.38760757446289,117.9000015258789,67.56600189208984,13.877493858337402,106.1648178100586,43.754764556884766,52.94343948364258,381.80999755859375,64.049072265625,286.9848937988281,207.32684326171875,84.53756713867188,117.6500015258789,23.43423843383789,72.53707885742188,26.40999984741211,151.3067169189453,50.220001220703125,67.34400177001953,148.5500030517578,37.84000015258789,263.19000244140625,88.69929504394531,119.9673080444336,82.08000183105469,169.72000122070312,151.9562530517578,43.44660568237305,37.33783721923828,122.77999877929688
2022-03-02,163.6894989013672,471.17999267578125,150.74508666992188,129.2991485595703,118.27999877929688,54.45899963378906,208.5624542236328,50.77104568481445,114.4000015258789,68.96199798583984,15.30036735534668,108.3607406616211,45.67055892944336,54.2607307434082,381.6700134277344,66.73137664794922,292.0834045410156,213.54061889648438,91.43699645996094,119.80000305175781,24.18000030517578,74.70336151123047,26.030000686645508,157.09872436523438,48.45000076293945,65.98300170898438,147.47000122070312,37.369998931884766,264.69000244140625,93.17745208740234,122.38360595703125,82.26000213623047,166.0800018310547,154.50869750976562,43.876121520996094,39.110801696777344,121.61000061035156
2022-03-03,163.3651885986328,459.0799865722656,150.2357635498047,126.83318328857422,111.9800033569336,53.791481018066406,202.97145080566406,50.698707580566406,108.66000366210938,67.2699966430664,15.084233283996582,110.17170715332031,44.79209518432617,53.23138427734375,327.2300109863281,64.29560852050781,287.9288024902344,212.46661376953125,87.39925384521484,104.0,23.674837112426758,74.67475128173828,24.93000030517578,153.4787139892578,45.2400016784668,64.07499694824219,144.67999267578125,35.65999984741211,224.02000427246094,92.26066589355469,120.73700714111328,79.27999877929688,156.89999389648438,155.32620239257812,44.29753875732422,39.24660110473633,113.11000061035156
2022-03-04,160.35792541503906,452.1300048828125,147.9437255859375,122.07594299316406,108.41000366210938,55.408206939697266,201.24656677246094,51.096553802490234,101.37999725341797,67.09200286865234,14.7870512008667,110.77536010742188,44.92293167114258,51.494911193847656,306.1099853515625,62.53045654296875,282.03240966796875,213.7995147705078,80.27442932128906,100.91000366210938,22.89811897277832,72.9951400756836,24.18000030517578,150.61056518554688,42.290000915527344,60.08399963378906,140.52999877929688,33.09000015258789,209.64999389648438,90.95600891113281,120.06473541259766,75.66000366210938,148.82000732421875,154.39971923828125,44.6622314453125,37.92631149291992,108.94000244140625
2022-03-07,156.55462646484375,437.9700012207031,137.9739227294922,115.7459487915039,102.94999694824219,53.057037353515625,194.5254669189453,50.264686584472656,95.05999755859375,58.27399826049805,14.20169448852539,110.29418182373047,44.55845642089844,47.90736389160156,279.9800109863281,60.32152557373047,271.3780517578125,207.614501953125,74.18843078613281,92.16000366210938,21.31673812866211,70.92430877685547,23.09000015258789,139.32359313964844,41.29999923706055,56.08000183105469,138.75999450683594,30.219999313354492,193.0,88.23209381103516,119.16837310791016,66.11000061035156,140.0,149.77622985839844,44.313751220703125,35.165016174316406,107.87999725341797
2022-03-08,154.72669982910156,431.5299987792969,140.08673095703125,120.53228759765625,105.52999877929688,53.54511642456055,190.41151428222656,49.18868637084961,91.9800033569336,55.36600112915039,14.489869117736816,109.95298767089844,44.39023971557617,48.02684783935547,281.739990234375,63.615203857421875,268.4007263183594,205.33230590820312,75.61927032470703,92.1500015258789,21.478473663330078,69.97952270507812,23.059999465942383,139.9362030029297,41.90999984741211,51.494998931884766,141.33999633789062,31.219999313354492,191.61000061035156,79.8399429321289,116.21619415283203,62.349998474121094,137.16000366210938,152.00167846679688,43.154850006103516,34.53127670288086,108.48999786376953
